rank,streamer,start_month,avg_viewers,count,gender,nationality,birth_year,avg_followers_gained,avg_peak_viewers,avg_stream_length,avg_views_per_hour
5,nickmercs,Oct-17,3083.576923,26,Male,American,1990,540.7307692,4092.423077,480.5769231,1344.807692
5,nickmercs,Sep-17,1745.904762,21,Male,American,1990,520.1904762,2476.952381,589.2857143,1061.380952
5,nickmercs,Aug-17,2047.678571,28,Male,American,1990,859.1785714,2729.178571,357.3214286,1345.928571
5,nickmercs,Jul-17,2624.75,20,Male,American,1990,881.95,3376.7,312,1575.55
5,nickmercs,Jun-17,1712.590909,22,Male,American,1990,129.9090909,2340.454545,290.4545455,1356.181818
5,nickmercs,May-17,1688.869565,23,Male,American,1990,65.08695652,2338.173913,262.826087,1054.434783
5,nickmercs,Apr-17,1995.6,20,Male,American,1990,138.85,3030.15,408.75,1049.6
5,nickmercs,Mar-17,2329.769231,26,Male,American,1990,229.7307692,3343.461538,456.9230769,1022.884615
5,nickmercs,Feb-17,2853.64,25,Male,American,1990,205.52,4536.64,364.2,1463.8
5,nickmercs,Jan-17,3514.307692,26,Male,American,1990,282.7307692,5608.346154,430.9615385,1489.884615
5,nickmercs,Dec-16,3735.5,24,Male,American,1990,331.2083333,5603,372.5,1972.125
5,nickmercs,Nov-16,4334.346154,26,Male,American,1990,488.5,6644.423077,470.1923077,2846.538462
5,nickmercs,Oct-16,4177.954545,22,Male,American,1990,430.2272727,6567.045455,420,2018.727273
5,nickmercs,Sep-16,3254.64,25,Male,American,1990,303.56,4586,376.2,1521.32
5,nickmercs,Aug-16,4063.391304,23,Male,American,1990,494.3913043,5702.565217,373.6956522,1620.608696
5,nickmercs,Jul-16,4143.423077,26,Male,American,1990,517.4230769,5572.269231,365.7692308,1515.576923
5,nickmercs,Jun-16,3877.958333,24,Male,American,1990,556.75,5370.166667,367.5,1433.958333
5,nickmercs,May-16,3673.521739,23,Male,American,1990,669.7826087,5257.173913,346.9565217,1565.956522
5,nickmercs,Apr-16,3354.916667,24,Male,American,1990,483.1666667,4952.916667,367.5,1579.416667
5,nickmercs,Mar-16,3148.28,25,Male,American,1990,562.36,4611.8,414,1078.16
5,nickmercs,Feb-16,3104.677419,31,Male,American,1990,640.0967742,4363.870968,353.7096774,658.3870968
5,nickmercs,Jan-16,3155.692308,26,Male,American,1990,1051,4346.615385,428.6538462,301.4230769
5,nickmercs,Dec-15,2488.148148,27,Male,American,1990,766.4074074,3623.703704,425.5555556,272.4444444
5,nickmercs,Nov-15,1794.24,25,Male,American,1990,624.92,2601.2,524.4,195.6
5,nickmercs,Oct-15,1288.137931,29,Male,American,1990,426.8965517,1888.034483,431.3793103,123.7586207
5,nickmercs,Sep-15,823.2666667,30,Male,American,1990,248.2,1243.8,430.5,95.96666667
5,nickmercs,Aug-15,807.4117647,34,Male,American,1990,304.2647059,1129.088235,346.3235294,123.1764706
5,nickmercs,Jul-15,1002.933333,15,Male,American,1990,403.1333333,1412.933333,333,161.9333333
6,auronplay,Mar-21,72322,12,Male,Spanish,1988,8072.25,89856.16667,197.3333333,71148.83333
6,auronplay,Feb-21,88934.19048,21,Male,Spanish,1988,7994.428571,112354.2857,183.4761905,86948.57143
6,auronplay,Jan-21,159057.9545,22,Male,Spanish,1988,19316.09091,200548.8182,235.5,143973.2727
6,auronplay,Dec-20,87637.83333,24,Male,Spanish,1988,10672.625,113838.75,173,100106.0417
6,auronplay,Nov-20,90679.6087,23,Male,Spanish,1988,11626.08696,114195.4348,186.826087,88343.08696
6,auronplay,Oct-20,83446.65385,26,Male,Spanish,1988,10752.15385,104784.6923,190.5,82912.26923
6,auronplay,Sep-20,86191.40909,22,Male,Spanish,1988,13460.27273,107788.6818,215.5,74139.63636
6,auronplay,Aug-20,85869,23,Male,Spanish,1988,7062.695652,105199.3043,202.7826087,62410.3913
6,auronplay,Jul-20,72088.24,25,Male,Spanish,1988,5885.68,87808.96,197.32,47008.84
6,auronplay,Jun-20,98645.72,25,Male,Spanish,1988,7415.32,116728.28,180.96,77674.36
6,auronplay,May-20,101553.4545,22,Male,Spanish,1988,9587.454545,121381.4091,176.3636364,68708.13636
6,auronplay,Apr-20,55295.48,25,Male,Spanish,1988,6128.2,67181,162.8,34066.72
6,auronplay,Mar-20,42333.61538,26,Male,Spanish,1988,3196.692308,50192.38462,122.2307692,28582.03846
6,auronplay,Feb-20,45134.54545,22,Male,Spanish,1988,4012.090909,54751.22727,142.2727273,29539.5
6,auronplay,Jan-20,48703.5,22,Male,Spanish,1988,5426.363636,58003.81818,141.6818182,26551.77273
6,auronplay,Dec-19,55069.05882,17,Male,Spanish,1988,6309.764706,65503.52941,135.4705882,32171.64706
6,auronplay,Nov-19,26707.86957,23,Male,Spanish,1988,4864.478261,31314,125.3478261,28556.65217
6,auronplay,Oct-19,9630.296296,27,Male,Spanish,1988,3587.185185,11606.74074,113.5925926,27090
6,auronplay,Sep-19,8493.692308,13,Male,Spanish,1988,5520.230769,9959,94,22610.61538
7,esl_csgo,Mar-21,13452.46154,13,,N/A,,4646,46197.15385,1213.461538,26058.76923
7,esl_csgo,Feb-21,11130.69231,13,,N/A,,10567.92308,60460.07692,2515.307692,21547.61538
7,esl_csgo,Jan-21,1454,7,,N/A,,4235.571429,22216.42857,3249.571429,3775.285714
7,esl_csgo,Dec-20,6112.285714,7,,N/A,,4188,34295,3292,14031.14286
7,esl_csgo,Nov-20,10240.69231,13,,N/A,,5326.846154,40572.84615,2974.615385,16288.61538
7,esl_csgo,Oct-20,8206.1,20,,N/A,,3422.95,35245.3,1804.35,13381
7,esl_csgo,Sep-20,12706.68421,19,,N/A,,7439.105263,51780,1964.157895,22571.26316
7,esl_csgo,Aug-20,6802.210526,19,,N/A,,2396.947368,28396.36842,1839.736842,9933.578947
7,esl_csgo,Jul-20,1095,3,,N/A,,2459,1894.666667,9640.333333,2308.666667
7,esl_csgo,Jun-20,2255.7,20,,N/A,,558.25,6378.9,2310.8,5171.05
7,esl_csgo,May-20,19725.25,24,,N/A,,4087.958333,53532.83333,1822.5,32384.83333
7,esl_csgo,Apr-20,20593.35714,28,,N/A,,5825.607143,61562.42857,1368.035714,30068.32143
7,esl_csgo,Mar-20,15366.83333,30,,N/A,,4253.933333,45270.13333,1454.766667,23097.96667
7,esl_csgo,Feb-20,11096.89474,19,,N/A,,5450.631579,49679.89474,2120.368421,19085.05263
7,esl_csgo,Jan-20,2952.666667,3,,N/A,,10388.33333,24495.66667,4669.333333,6213.666667
7,esl_csgo,Dec-19,11877,6,,N/A,,8201.666667,45005.66667,2966.166667,19359
7,esl_csgo,Nov-19,10632.72727,22,,N/A,,1421.5,33153.18182,758.4090909,32129.40909
7,esl_csgo,Oct-19,9395.933333,15,,N/A,,2316.733333,32900.26667,954.7333333,19663.8
7,esl_csgo,Sep-19,3106.727273,11,,N/A,,6364.272727,28592.54545,1565.909091,4769.545455
7,esl_csgo,Aug-19,3678,2,,N/A,,21630,86814,2710.5,8879.5
7,esl_csgo,Jul-19,9025.571429,7,,N/A,,8346.857143,48750.14286,1815.857143,26284.71429
7,esl_csgo,Jun-19,7962.583333,12,,N/A,,7042.333333,54256.25,2034.666667,12925.08333
7,esl_csgo,May-19,10945.44444,9,,N/A,,6292.333333,48940.22222,2623.111111,20634.88889
7,esl_csgo,Apr-19,7413.5,16,,N/A,,3886.625,26456,1861.25,19430.5
7,esl_csgo,Mar-19,13988.83333,6,,N/A,,13609.66667,174170.8333,1821.166667,20486.33333
7,esl_csgo,Feb-19,18071.54545,11,,N/A,,23138.36364,90993.54545,2344.727273,25416.72727
7,esl_csgo,Jan-19,8038.5,8,,N/A,,5388,33165.75,3003.625,14607.875
7,esl_csgo,Dec-15,24711.36364,11,,N/A,,3267.727273,53723.81818,4230,14752.54545
7,esl_csgo,Nov-15,11650.62069,29,,N/A,,959.6896552,31045.96552,1298.275862,11038.51724
7,esl_csgo,Oct-15,10340.48387,31,,N/A,,2033.258065,38120.25806,1451.612903,9948.516129
7,esl_csgo,Sep-15,21100.52,25,,N/A,,1686.44,54117.92,1206,22652.6
7,esl_csgo,Aug-15,67502.86364,22,,N/A,,18983.68182,156201.9545,2445.681818,120252.7273
7,esl_csgo,Jul-15,8354.444444,18,,N/A,,1754,21860.61111,1151.666667,8545.166667
8,loltyler1,Mar-21,27856.85714,14,Male,American,1995,2215.642857,36750.64286,617.8571429,27201.57143
8,loltyler1,Feb-21,28807.61905,21,Male,American,1995,2720.333333,35236.80952,632.1428571,26598.71429
8,loltyler1,Jan-21,30777.31818,22,Male,American,1995,3417.090909,39265.04545,615.3181818,30477.27273
8,loltyler1,Dec-20,23338.04,25,Male,American,1995,2634.8,28249.44,582.32,20958.2
8,loltyler1,Nov-20,33651.7619,21,Male,American,1995,5047.285714,43566.09524,693.8571429,33231.2381
8,loltyler1,Oct-20,32408.70833,24,Male,American,1995,3488.375,40477.5,600.125,29953.375
8,loltyler1,Sep-20,36549.24,25,Male,American,1995,3938.84,48447.76,497.12,34449.84
8,loltyler1,Aug-20,22829.68182,22,Male,American,1995,2650.227273,29202.72727,493.5,23285.5
8,loltyler1,Jul-20,24371,23,Male,American,1995,2795.478261,30246.6087,549.3043478,22810.86957
8,loltyler1,Jun-20,28589.27273,22,Male,American,1995,5074.772727,36381.22727,654.3636364,25352.31818
8,loltyler1,Apr-20,24733.9,10,Male,American,1995,4754.6,30881.5,851.4,21102.9
8,loltyler1,Mar-20,25189.19048,21,Male,American,1995,3456.428571,31551.19048,750,22098.14286
8,loltyler1,Feb-20,29685.52381,21,Male,American,1995,4036.571429,39332.47619,634.1428571,26832.90476
8,loltyler1,Jan-20,22281.84,25,Male,American,1995,2728.72,30929.6,437.08,23901.8
8,loltyler1,Dec-19,23277.875,16,Male,American,1995,2846.25,31375.875,482.625,24268.625
8,loltyler1,Nov-19,23038.42857,21,Male,American,1995,3500.238095,32585.2381,579.9047619,25148.42857
8,loltyler1,Oct-19,14484.71429,21,Male,American,1995,1664.095238,18884.61905,440.3333333,15725.90476
8,loltyler1,Sep-19,14475.66667,18,Male,American,1995,1822.666667,20008.55556,467.3333333,19065.5
8,loltyler1,Aug-19,16161.6,15,Male,American,1995,2489.533333,21065,336.7333333,23435.26667
8,loltyler1,Jul-19,12476.95238,21,Male,American,1995,1235.333333,15908.95238,336.8571429,16681.09524
8,loltyler1,Jun-19,13907.125,8,Male,American,1995,2029,17423.875,383.875,18382
8,loltyler1,May-19,15585.89474,19,Male,American,1995,1683.157895,19639.21053,510.0526316,18264.52632
8,loltyler1,Apr-19,18847.11111,18,Male,American,1995,2344.277778,23703.44444,567.6666667,20678.22222
8,loltyler1,Mar-19,29031.26087,23,Male,American,1995,4834.478261,38778.78261,744.9130435,30875.47826
8,loltyler1,Feb-19,17941.47059,17,Male,American,1995,3429.117647,23363.35294,715.2352941,22343.70588
8,loltyler1,Jan-19,20736.25,4,Male,American,1995,2416.5,28576.25,311,35104.25
8,loltyler1,Dec-18,24593.5,8,Male,American,1995,2647.75,32359.625,463.625,31120.375
8,loltyler1,Nov-18,19165.95652,23,Male,American,1995,3235.521739,26230.95652,608.4782609,23237.47826
8,loltyler1,Oct-18,14463.88889,18,Male,American,1995,1393.166667,18909.33333,370,20951
8,loltyler1,Sep-18,13976.77778,18,Male,American,1995,1512.777778,19007.11111,385.8333333,23254.61111
8,loltyler1,Aug-18,17550,13,Male,American,1995,2136.076923,22500.46154,431.5384615,25695.61538
8,loltyler1,Jul-18,17335.73913,23,Male,American,1995,1629.695652,21883.08696,398.4782609,25024.30435
8,loltyler1,Jun-18,14741.54167,24,Male,American,1995,1282.416667,18837.45833,378.125,21814.58333
8,loltyler1,May-18,18671.1,10,Male,American,1995,1339,24512.7,396,24926
8,loltyler1,Apr-18,20166.22222,18,Male,American,1995,2170.388889,26503.83333,525,28860.11111
8,loltyler1,Mar-18,22375.63636,22,Male,American,1995,2664.590909,28281.27273,704.3181818,26548.81818
8,loltyler1,Feb-18,23044.16,25,Male,American,1995,2143.76,28827.4,402,31645.48
8,loltyler1,Jan-18,42690.67857,28,Male,American,1995,12081.78571,60318.5,469.2857143,44329.32143
8,loltyler1,Nov-17,165518,1,Male,American,1995,28698,200680,210,165653
8,loltyler1,Oct-17,10618.28571,7,Male,American,1995,908.2857143,13257.42857,327.8571429,14019
8,loltyler1,Sep-17,10882.71429,14,Male,American,1995,948,13393.92857,328.9285714,13564.57143
8,loltyler1,Aug-17,11839.76471,17,Male,American,1995,1569.294118,14638.58824,372.3529412,12256.29412
8,loltyler1,Jul-17,16977.82353,17,Male,American,1995,2087.176471,20558.23529,282.3529412,17508
8,loltyler1,May-17,11707,1,Male,American,1995,1051,13729,240,11843
8,loltyler1,Apr-17,8913.107143,28,Male,American,1995,637.4285714,11166.39286,267.3214286,9862.428571
8,loltyler1,Mar-17,10074.23529,17,Male,American,1995,791.7647059,13210.76471,221.4705882,19555.94118
8,loltyler1,Feb-17,10320.4,25,Male,American,1995,759.16,12744.2,302.4,13212.76
8,loltyler1,Jan-17,11024.375,24,Male,American,1995,926.75,13597.125,292.5,12483.5
8,loltyler1,Dec-16,9923.086957,23,Male,American,1995,758.6521739,13061.17391,281.7391304,11042.17391
8,loltyler1,Nov-16,7894.846154,26,Male,American,1995,693.0384615,9869.230769,286.1538462,8936.769231
8,loltyler1,Oct-16,6622.47619,21,Male,American,1995,891.952381,8957.52381,332.1428571,10049.80952
8,loltyler1,Sep-16,6232,22,Male,American,1995,777.3636364,8171.045455,362.0454545,8040.636364
8,loltyler1,Aug-16,7441.75,24,Male,American,1995,1478.583333,9948.708333,373.125,10674.875
8,loltyler1,Jul-16,6089.318182,22,Male,American,1995,1022.227273,8166.181818,210.6818182,9898.136364
8,loltyler1,Jun-16,4414.130435,23,Male,American,1995,898.0869565,5962.956522,354.7826087,6763.913043
8,loltyler1,May-16,6118.95,20,Male,American,1995,1362.05,8255.2,226.5,11256.3
8,loltyler1,Apr-16,2753.714286,42,Male,American,1995,1369.5,4126.738095,330.7142857,4951.880952
8,loltyler1,Mar-16,215.1428571,28,Male,American,1995,104.0357143,388.1428571,399.6428571,350.9285714
8,loltyler1,Feb-16,13.05263158,38,Male,American,1995,15.05263158,35.71052632,354.0789474,11.84210526
8,loltyler1,Jan-16,1.5,2,Male,American,1995,0,1.5,0,0
9,rubius,Mar-21,46205.5,12,Male,Spanish,1990,8821.416667,60347.08333,311.4166667,73760.5
9,rubius,Feb-21,57535.09091,22,Male,Spanish,1990,8557.818182,76179.45455,257,108087.4545
9,rubius,Jan-21,90470.13333,15,Male,Spanish,1990,22623.73333,122978.9333,330.3333333,160846.0667
9,rubius,Dec-20,68632.16667,18,Male,Spanish,1990,14780.83333,94617.05556,277.1666667,89409.38889
9,rubius,Nov-20,55172.45833,24,Male,Spanish,1990,10059.66667,70811.04167,245.2916667,81791.625
9,rubius,Oct-20,61406.05556,18,Male,Spanish,1990,13195.38889,81606.5,314.8333333,87293.55556
9,rubius,Sep-20,70222.72727,22,Male,Spanish,1990,13987.77273,95713.45455,310.5909091,81221.31818
9,rubius,Aug-20,58171.40909,22,Male,Spanish,1990,10150.95455,75964.59091,291.5,63170.45455
9,rubius,Jul-20,60071.29412,17,Male,Spanish,1990,10538.35294,73370.41176,275.0588235,61721.88235
9,rubius,Jun-20,61526.25,20,Male,Spanish,1990,13622.6,78964.5,243.9,78303.8
9,rubius,May-20,65548.25,24,Male,Spanish,1990,8821.625,87692.875,212.7083333,67954.75
9,rubius,Apr-20,53303.91304,23,Male,Spanish,1990,10484,73038.52174,257.3478261,47546.91304
9,rubius,Mar-20,42911.95833,24,Male,Spanish,1990,5875.833333,58490,252.9166667,39145.16667
9,rubius,Feb-20,36342.5,20,Male,Spanish,1990,4289.5,51588.7,220.55,32005.55
9,rubius,Jan-20,42998.66667,18,Male,Spanish,1990,9173.388889,61545.44444,250.2222222,49916.33333
9,rubius,Dec-19,37707.22222,18,Male,Spanish,1990,4648.666667,51676.27778,207.2222222,53419.33333
9,rubius,Nov-19,32461.78947,19,Male,Spanish,1990,4378.263158,43963.68421,209.3157895,44013.52632
9,rubius,Oct-19,30976.28571,21,Male,Spanish,1990,7007.190476,41768.80952,225.2857143,32434.2381
9,rubius,Sep-19,16674.38889,18,Male,Spanish,1990,2878.111111,21628.66667,194.5555556,20892.44444
9,rubius,Aug-19,21852.5,16,Male,Spanish,1990,4984.5625,29180.75,246.8125,27937.8125
9,rubius,Jul-19,15484.2,15,Male,Spanish,1990,3794.2,19185.4,201.2,20679.73333
9,rubius,Jun-19,11837.6875,16,Male,Spanish,1990,1854.875,14925.25,185.4375,19615.375
9,rubius,May-19,10601.41176,17,Male,Spanish,1990,2008.647059,13791.64706,209.8235294,15121.88235
9,rubius,Apr-19,12020.89474,19,Male,Spanish,1990,1869.631579,14407.21053,217.7368421,14213
9,rubius,Mar-19,14940,13,Male,Spanish,1990,3311.076923,19571.15385,214.7692308,18285.76923
9,rubius,Feb-19,17566.08696,23,Male,Spanish,1990,4937.391304,25084.82609,189.6086957,24893.21739
9,rubius,Jan-19,18145.85,20,Male,Spanish,1990,6169.15,24074.65,201.55,22210.4
9,rubius,Dec-18,11475.57143,14,Male,Spanish,1990,4493.857143,14968.07143,190,17891.21429
9,rubius,Nov-18,13099.4,15,Male,Spanish,1990,8016.933333,16885.86667,161,22224.46667
9,rubius,Jan-16,13166.66667,3,Male,Spanish,1990,5079,15508.66667,105,12888
9,rubius,Dec-15,13575,1,Male,Spanish,1990,12818,19124,240,24405
9,rubius,Aug-15,21996.5,2,Male,Spanish,1990,2458,32216,45,113710
10,fextralife,Mar-21,15020.53571,28,,,,100.8928571,18971,262.5,74650.32143
10,fextralife,Feb-21,14847.60465,43,,,,256.7674419,19401.81395,263.9534884,69988.37209
10,fextralife,Jan-21,16298.97959,49,,,,89.12244898,21567.59184,260.7142857,80242.4898
10,fextralife,Dec-20,16541,50,,,,317.74,21633.1,289.88,79585.82
10,fextralife,Nov-20,16200.75472,53,,,,297.3773585,21030.81132,320.7924528,69349.13208
10,fextralife,Oct-20,19107.91071,56,,,,351.5178571,24765.73214,257.2678571,68155.21429
10,fextralife,Sep-20,17521.5102,49,,,,191.4489796,22445.83673,265.122449,64273.71429
10,fextralife,Aug-20,19217.31915,47,,,,257.212766,24119.57447,277.6595745,81432.48936
10,fextralife,Jul-20,20697.59184,49,,,,273.1632653,25819.63265,343.0408163,80990.38776
10,fextralife,Jun-20,17609.28889,45,,,,163.3333333,22411,321.8444444,69747.46667
10,fextralife,May-20,24989.075,40,,,,4042.05,31657.275,495.3,94902.375
10,fextralife,Apr-20,27436.48571,35,,,,5466.885714,35364.85714,784.2,101807.4857
10,fextralife,Mar-20,19786.39474,38,,,,149.1052632,23930.94737,211.7894737,81945.73684
10,fextralife,Feb-20,17528.875,32,,,,250.34375,22144.71875,192.15625,87913.8125
10,fextralife,Jan-20,19100.15789,38,,,,169.9736842,24955.55263,199.3421053,86649.47368
10,fextralife,Dec-19,10661.03226,31,,,,99.96774194,13589.32258,204.3225806,54293.35484
10,fextralife,Nov-19,11660.41463,41,,,,473.804878,14891.26829,298.3902439,50991.17073
10,fextralife,Oct-19,10788.17143,35,,,,104.7428571,13961.91429,244.6285714,54154.62857
10,fextralife,Sep-19,13454.71875,32,,,,202.90625,17444.375,270.9375,68648.5
10,fextralife,Aug-19,10452.06897,29,,,,81.51724138,12972.37931,195.6896552,56659.96552
10,fextralife,Jul-19,11865.07692,39,,,,67,15072.12821,193.8974359,59783.15385
10,fextralife,Jun-19,11413.3913,23,,,,53.2173913,13974.95652,177.6086957,57164.26087
10,fextralife,May-19,12071.85366,41,,,,118.4634146,15197.17073,217.3902439,64100.78049
10,fextralife,Apr-19,14358.22857,35,,,,224.9428571,18778.68571,239.1142857,42050.42857
10,fextralife,Mar-19,14345.80556,36,,,,478.6111111,19723.47222,282.2777778,46270.02778
10,fextralife,Feb-19,9325.578947,38,,,,117.7105263,11702.07895,292.5263158,18362.76316
10,fextralife,Jan-19,10467.74286,35,,,,114.1428571,13359.17143,236.9714286,23653.02857
10,fextralife,Dec-18,8414.857143,7,,,,16.42857143,9567.571429,195.4285714,16634.28571
10,fextralife,Nov-18,9206.551724,29,,,,89.13793103,10641.44828,226.5517241,18521.55172
10,fextralife,Oct-18,7940.763636,55,,,,279.0727273,9813.036364,252.5454545,13742.52727
10,fextralife,Sep-18,6600.538462,26,,,,54.80769231,7828.923077,171.9230769,18985.73077
10,fextralife,Aug-18,3234.851852,27,,,,46.59259259,3993.592593,193.8888889,11607.62963
10,fextralife,Jul-18,905.9583333,24,,,,12.91666667,1082.375,173.75,2256
10,fextralife,Jun-18,50.35294118,17,,,,2.058823529,71.23529412,137.6470588,382.7647059
11,hasanabi,Mar-21,17688.1875,16,Male,American,1991,1864.125,30930.1875,752.0625,13011.9375
11,hasanabi,Feb-21,19233.24,25,Male,American,1991,1532.76,31694.88,710.52,13584.08
11,hasanabi,Jan-21,33520.24138,29,Male,American,1991,5290.448276,56872.93103,660.3103448,22054.93103
11,hasanabi,Dec-20,17661.9375,32,Male,American,1991,1330.5,24050,600.40625,10986.65625
11,hasanabi,Nov-20,42181.90909,33,Male,American,1991,4988.060606,57220.18182,541.8787879,23695.63636
11,hasanabi,Oct-20,22849.9697,33,Male,American,1991,2603.909091,35545.24242,540.9090909,27533.36364
11,hasanabi,Sep-20,13458.6,30,Male,American,1991,1509.133333,19822.63333,600.5666667,7198.133333
11,hasanabi,Aug-20,11714.24242,33,Male,American,1991,917.0909091,15928.12121,540.6666667,5871.666667
11,hasanabi,Jul-20,10890.4,35,Male,American,1991,830.1142857,15717.94286,538.2857143,7039.028571
11,hasanabi,Jun-20,11567.38235,34,Male,American,1991,2612.764706,17356.97059,554.3529412,8826.941176
11,hasanabi,May-20,7533.090909,33,Male,American,1991,806.2727273,11398.90909,611.8181818,4761.878788
11,hasanabi,Apr-20,6902.411765,34,Male,American,1991,852.9705882,9620.323529,590.1470588,4259.441176
11,hasanabi,Mar-20,7976.242424,33,Male,American,1991,730.4242424,11379.57576,526.3333333,3891.515152
11,hasanabi,Feb-20,6115.90625,32,Male,American,1991,693.78125,8252.15625,436.1875,3355.625
11,hasanabi,Jan-20,4716.909091,33,Male,American,1991,576.8484848,6726.969697,517.5454545,2908.242424
11,hasanabi,Dec-19,3238.714286,35,Male,American,1991,383.9428571,4613.742857,396.5428571,2241.942857
11,hasanabi,Nov-19,2725.55,40,Male,American,1991,141.65,3660.225,356.425,1971.1
11,hasanabi,Oct-19,3345.096774,31,Male,American,1991,527.1290323,4628.096774,471.8387097,2698.645161
11,hasanabi,Sep-19,3160.064516,31,Male,American,1991,459.8387097,4467.903226,382.9677419,2715.096774
11,hasanabi,Aug-19,2213.88,25,Male,American,1991,4818.64,2791.2,316.28,1835.48
11,hasanabi,Jul-19,2849.068966,29,Male,American,1991,245.2758621,4003.724138,363.7241379,2414.724138
